Quarter,Clock,Player,Team,Action,TeamLineup,OpponentLineup,TimeTogether,Points,OPPpoints,FGA,OPPFGA,FTA,OPPFTA,oREB,OPPoREB,dREB,OPPdREB,TOV,OPPTOV
Q3,1:54,Gerson Domingos,ANG,3pt jump shot missed,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,1:54,Leonel Paulo,ANG,personal foul; 2 free throws awarded,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,1:54,Leonel Paulo,ANG,defensive rebound,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,1,0,0,0
Q3,1:54,Luigi Datome,ITA,1st of 2 free throws made,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,-1,1,0,0,0,1,0,0,0,0,0,0
Q3,1:54,Luigi Datome,ITA,2nd of 2 free throws missed,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,1,0,0,0,0,0,0
Q3,1:30,Gerson Domingos,ANG,2pt driving layup missed,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,24.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,1:30,Leonel Paulo,ANG,offensive rebound,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,1,0,0,0,0,0
Q3,1:29,Leonel Paulo,ANG,1st of 2 free throws missed,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,1.0,0,0,0,0,1,0,0,0,0,0,0,0
Q3,1:29,Leonel Paulo,ANG,foul drawn,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,1:29,Luca Severini,ITA,personal foul; 2 free throws awarded,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,1:29,Leonel Paulo,ANG,2nd of 2 free throws made,Antonio Monteiro | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,1,-1,0,0,1,0,0,0,0,0,0,0
Q3,1:29,Dimitri Maconda,ANG,Substitution in,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Leonel Paulo | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,1:29,Leonel Paulo,ANG,Substitution out,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,1:08,Luigi Datome,ITA,3pt jump shot missed,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,21.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,1:08,Gerson Goncalves,ANG,defensive rebound,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,1,0,0,0
Q3,0:51,Luigi Datome,ITA,defensive rebound,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,17.0,0,0,0,0,0,0,0,0,0,1,0,0
Q3,0:51,João Fernandes,ANG,3pt jump shot from center missed,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,0:42,Matteo Spagnolo,ITA,turnover; ball handling,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,9.0,0,0,0,0,0,0,0,0,0,0,0,1
Q3,0:42,João Fernandes,ANG,steal,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,0:39,João Fernandes,ANG,made the assist,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,3.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,0:39,Gerson Goncalves,ANG,2pt driving layup made,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,0:32,Giampaolo Ricci,ITA,2pt driving layup made,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,7.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,0:32,Alessandro Pajola,ITA,made the assist,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,0:14,João Fernandes,ANG,3pt jump shot missed,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,18.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,0:11,Giampaolo Ricci,ITA,foul drawn,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,3.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,0:11,,ITA,team defensive rebound,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Q3,0:11,Kevin Kokila,ANG,personal foul; 2 free throws awarded,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,0:11,Luigi Datome,ITA,Substitution out,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,0:11,Gabriele Procida,ITA,Substitution in,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q3,0:11,Giampaolo Ricci,ITA,1st of 2 free throws made,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Matteo Spagnolo,0.0,-1,1,0,0,0,1,0,0,0,0,0,0
Q3,0:11,Giampaolo Ricci,ITA,2nd of 2 free throws made,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Matteo Spagnolo,0.0,-1,1,0,0,0,1,0,0,0,0,0,0
Q3,0:00,Gerson Goncalves,ANG,3pt jump shot missed,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Matteo Spagnolo,11.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,10:00,,ITA,jump ball situation; throw-in,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Matteo Spagnolo,0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,9:49,Luigi Datome,ITA,foul drawn,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,11.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,9:49,Gerson Goncalves,ANG,personal foul,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,9:39,Jilson Bango,ANG,defensive rebound,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,10.0,0,0,0,0,0,0,0,0,1,0,0,0
Q4,9:39,Luca Severini,ITA,3pt jump shot missed,Antonio Monteiro | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,9:29,Childe Dundao,ANG,3pt jump shot missed,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,10.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,9:29,Alessandro Pajola,ITA,defensive rebound,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Q4,9:09,Luca Severini,ITA,offensive rebound,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,20.0,0,0,0,0,0,0,0,1,0,0,0,0
Q4,9:09,Gabriele Procida,ITA,3pt step back jump shot missed,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,9:02,Giampaolo Ricci,ITA,layup missed,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,7.0,0,0,0,1,0,0,0,0,0,0,0,0
Q4,9:02,Giampaolo Ricci,ITA,offensive rebound,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,1,0,0,0,0
Q4,8:54,Giampaolo Ricci,ITA,layup made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,8.0,-2,2,0,1,0,0,0,0,0,0,0,0
Q4,8:39,Gerson Domingos,ANG,3pt jump shot missed,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,15.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,8:39,Luigi Datome,ITA,defensive rebound,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,1,0,0
Q4,8:31,Jilson Bango,ANG,defensive rebound,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,8.0,0,0,0,0,0,0,0,0,1,0,0,0
Q4,8:31,Luca Severini,ITA,3pt jump shot missed,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,8:28,Luigi Datome,ITA,personal foul,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,3.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,8:28,Jilson Bango,ANG,foul drawn,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,8:05,Childe Dundao,ANG,turnover; bad pass,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,23.0,0,0,0,0,0,0,0,0,0,0,1,0
Q4,8:05,Luigi Datome,ITA,steal,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,7:57,Childe Dundao,ANG,personal foul,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,8.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,7:57,Alessandro Pajola,ITA,foul drawn,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,7:44,Alessandro Pajola,ITA,layup missed,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,13.0,0,0,0,1,0,0,0,0,0,0,0,0
Q4,7:44,Gabriele Procida,ITA,offensive rebound,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,1,0,0,0,0
Q4,7:36,Gabriele Procida,ITA,2pt putback dunk made,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,8.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,7:19,Alessandro Pajola,ITA,personal foul,Antonio Monteiro | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,17.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,7:19,Bruno Fernando,ANG,foul drawn,Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,7:00,Gerson Goncalves,ANG,made the assist,Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,19.0,0,0,0,0,0,0,0,0,0,0,0,0
Q4,7:00,Childe Dundao,ANG,3pt jump shot made,Antonio Monteiro | Bruno Fernando | Childe Dundao | Dimitri Maconda | Dimitri Maconda | Gerson Domingos | Gerson Goncalves | Jilson Bango | João Fernandes | João Fernandes | Kevin Kokila | Kevin Kokila | Silvio De Sousa,Alessandro Pajola | Alessandro Pajola | Gabriele Procida | Giampaolo Ricci | Giampaolo Ricci | Luca Severini | Luigi Datome | Matteo Spagnolo,0.0,0,0,0,0,0,0,0,0,0,0,0,0
