Team_Flag_Src,Score_A,Score_B,Period,Time,Player,Action_Description,Total_Seconds,Number,Team_side,Team,quarter,subst_flag,time_elapsed,X_0_j_A,X_1_j_A,X_3_j_A,X_9_j_A,X_10_j_A,X_11_j_A,X_12_j_A,X_24_j_A,X_28_j_A,X_32_j_A,X_41_j_A,X_51_j_A,X_0_j_B,X_3_j_B,X_5_j_B,X_7_j_B,X_9_j_B,X_13_j_B,X_15_j_B,X_22_j_B,X_23_j_B,X_27_j_B,X_30_j_B,X_33_j_B
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,56,90,Q4,06:14,Stephen Thompson Jr.,steal,374,11,A,PUR,4,0,21.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,56,90,Q4,06:14,Nikola Milutinov,turnover; ball handling,374,33,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,56,90,Q4,06:11,Ismael Romero,layup missed,371,28,A,PUR,4,0,3.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,56,90,Q4,06:11,Nikola Jovic,defensive rebound,371,5,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,56,90,Q4,06:08,Ismael Romero,personal foul,368,28,A,PUR,4,0,3.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,56,90,Q4,06:08,Vasilije Micic,foul drawn,368,22,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,56,92,Q4,05:56,Vasilije Micic,2pt pullup jump shot made,356,22,B,SRB,4,0,12.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,56,92,Q4,05:38,Christopher Ortiz,foul drawn,338,32,A,PUR,4,0,18.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,56,92,Q4,05:38,Christopher Ortiz,1st of 2 free throws missed,338,32,A,PUR,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,57,92,Q4,05:38,Christopher Ortiz,2nd of 2 free throws made,338,32,A,PUR,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,56,92,Q4,05:38,Marko Guduric,personal foul; 2 free throws awarded,338,23,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,56,92,Q4,05:38,Nikola Jovic,Substitution out,338,5,B,SRB,4,1,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,56,92,Q4,05:38,Dejan Davidovac,Substitution in,338,27,B,SRB,4,2,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,57,94,Q4,05:20,Dejan Davidovac,2pt driving layup made,320,27,B,SRB,4,0,18.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,57,94,Q4,05:20,Vasilije Micic,made the assist,320,22,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,57,94,Q4,05:16,Gian Clavell,turnover; bad pass,316,24,A,PUR,4,0,4.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,57,94,Q4,05:16,Marko Guduric,steal,316,23,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,57,94,Q4,05:05,Ognjen Dobric,turnover; out of bounds,305,13,B,SRB,4,0,11.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,57,94,Q4,05:05,Christopher Ortiz,Substitution out,305,32,A,PUR,4,1,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,57,94,Q4,05:05,Isaiah Pineiro,Substitution in,305,0,A,PUR,4,2,0.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,57,94,Q4,04:44,Stephen Thompson Jr.,2pt floating jump shot missed,284,11,A,PUR,4,0,21.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,57,94,Q4,04:44,Dejan Davidovac,defensive rebound,284,27,B,SRB,4,0,0.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,57,94,Q4,04:25,Gian Clavell,defensive rebound,265,24,A,PUR,4,0,19.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,57,94,Q4,04:25,Dejan Davidovac,3pt jump shot from center missed,265,27,B,SRB,4,0,0.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,57,94,Q4,04:16,Gian Clavell,foul drawn,256,24,A,PUR,4,0,9.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,60,94,Q4,04:16,Gian Clavell,3rd of 3 free throws made,256,24,A,PUR,4,0,0.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,59,94,Q4,04:16,Gian Clavell,2nd of 3 free throws made,256,24,A,PUR,4,0,0.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,58,94,Q4,04:16,Gian Clavell,1st of 3 free throws made,256,24,A,PUR,4,0,0.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,57,94,Q4,04:16,Marko Guduric,personal foul; 3 free throws awarded,256,23,B,SRB,4,0,0.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,60,94,Q4,04:16,Isaiah Pineiro,Substitution out,256,0,A,PUR,4,1,0.0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,60,94,Q4,04:16,Christopher Ortiz,Substitution in,256,32,A,PUR,4,2,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,60,94,Q4,04:04,Ismael Romero,personal foul; 2 free throws awarded,244,28,A,PUR,4,0,12.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,60,95,Q4,04:04,Vasilije Micic,made the assist,244,22,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,60,95,Q4,04:04,Nikola Milutinov,1st of 2 free throws made,244,33,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,60,96,Q4,04:04,Nikola Milutinov,2nd of 2 free throws made,244,33,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,60,94,Q4,04:04,Nikola Milutinov,foul drawn,244,33,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,60,96,Q4,03:38,Christopher Ortiz,3pt jump shot missed,218,32,A,PUR,4,0,26.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,60,96,Q4,03:38,Nikola Milutinov,defensive rebound,218,33,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,60,96,Q4,03:25,Aleem Ford,defensive rebound,205,12,A,PUR,4,0,13.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,60,96,Q4,03:25,Ognjen Dobric,3pt jump shot missed,205,13,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,60,96,Q4,03:20,Christopher Ortiz,foul drawn,200,32,A,PUR,4,0,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,60,96,Q4,03:20,Vasilije Micic,personal foul,200,22,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,60,96,Q4,03:20,Marko Guduric,Substitution out,200,23,B,SRB,4,1,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,60,96,Q4,03:20,Vanja Marinkovic,Substitution in,200,9,B,SRB,4,2,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,62,96,Q4,03:01,Gian Clavell,made the assist,181,24,A,PUR,4,0,19.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,62,96,Q4,03:01,Stephen Thompson Jr.,2pt floating jump shot made,181,11,A,PUR,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,62,96,Q4,02:35,Christopher Ortiz,defensive rebound,155,32,A,PUR,4,0,26.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,96,Q4,02:35,Vasilije Micic,3pt pullup jump shot missed,155,22,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,62,96,Q4,02:28,Christopher Ortiz,2pt pullup jump shot missed,148,32,A,PUR,4,0,7.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,96,Q4,02:28,Vanja Marinkovic,defensive rebound,148,9,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,62,96,Q4,02:22,Christopher Ortiz,personal foul; 2 free throws awarded,142,32,A,PUR,4,0,6.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,98,Q4,02:22,Dejan Davidovac,2nd of 2 free throws made,142,27,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,96,Q4,02:22,Dejan Davidovac,foul drawn,142,27,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,97,Q4,02:22,Dejan Davidovac,1st of 2 free throws made,142,27,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,98,Q4,02:22,Nikola Milutinov,Substitution out,142,33,B,SRB,4,1,0.0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,98,Q4,02:22,Uros Plavsic,Substitution in,142,0,B,SRB,4,2,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,62,98,Q4,02:03,Stephen Thompson Jr.,3pt jump shot missed,123,11,A,PUR,4,0,19.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,98,Q4,02:03,Vasilije Micic,defensive rebound,123,22,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,100,Q4,01:48,Vasilije Micic,made the assist,108,22,B,SRB,4,0,15.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,100,Q4,01:48,Uros Plavsic,layup made,108,0,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,62,100,Q4,01:34,Aleem Ford,3pt jump shot missed,94,12,A,PUR,4,0,14.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,100,Q4,01:34,Uros Plavsic,defensive rebound,94,0,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,100,Q4,01:17,Ognjen Dobric,layup missed,77,13,B,SRB,4,0,17.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,100,Q4,01:17,Uros Plavsic,offensive rebound,77,0,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,100,Q4,01:12,Uros Plavsic,tip in missed,72,0,B,SRB,4,0,5.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,100,Q4,01:12,Uros Plavsic,offensive rebound,72,0,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,62,100,Q4,01:09,Ismael Romero,steal,69,28,A,PUR,4,0,3.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,100,Q4,01:09,Uros Plavsic,turnover; ball handling,69,0,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,62,100,Q4,01:07,Stephen Thompson Jr.,foul drawn,67,11,A,PUR,4,0,2.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,63,100,Q4,01:07,Stephen Thompson Jr.,1st of 2 free throws made,67,11,A,PUR,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,64,100,Q4,01:07,Stephen Thompson Jr.,2nd of 2 free throws made,67,11,A,PUR,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,62,100,Q4,01:07,Ognjen Dobric,personal foul; 2 free throws awarded,67,13,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,64,102,Q4,00:59,Vasilije Micic,2pt driving layup made,59,22,B,SRB,4,0,8.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,66,102,Q4,00:42,Christopher Ortiz,made the assist,42,32,A,PUR,4,0,17.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,66,102,Q4,00:42,Ismael Romero,dunk made,42,28,A,PUR,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,66,105,Q4,00:22,Ognjen Dobric,made the assist,22,13,B,SRB,4,0,20.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,66,105,Q4,00:22,Vasilije Micic,3pt jump shot from center made,22,22,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_125.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_125--competition_208722,66,105,Q4,00:12,Gian Clavell,turnover; ball handling,12,24,A,PUR,4,0,10.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,66,105,Q4,00:12,Dejan Davidovac,steal,12,27,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_64/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,66,107,Q4,00:09,Vanja Marinkovic,layup made,9,9,B,SRB,4,0,3.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
https://assets.fiba.basketball/image/upload/d_.logoflag--light--organisation_8323.webp/w_40/f_auto/q_auto/.logoflag--light--organisation_8323--competition_208722,66,107,Q4,00:09,Dejan Davidovac,made the assist,9,27,B,SRB,4,0,0.0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0
